spotify_id,spotify_uri,album,name,popularity,release_date,track_number,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1XtHwxJ5DmcayFekKPa392,spotify:track:1XtHwxJ5DmcayFekKPa392,Ride The Lightning (Deluxe Remaster),Ride The Lightning (Boom Box Demo),21,1984-07-27,8,0.32,0.959,9,-6.891,1,0.143,0.0517,0.916,0.148,0.313,133.167,463919,4
3W2fCBJ8IZCcHqibtcCsIt,spotify:track:3W2fCBJ8IZCcHqibtcCsIt,Ride The Lightning (Deluxe Remaster),Blitzkrieg (Rhythm Track Rough Mix),23,1984-07-27,9,0.522,0.965,4,-8.07,0,0.0387,0.00144,0.84,0.0989,0.544,99.373,218176,4
2N00R4h6q4xOjNfPPIT4eL,spotify:track:2N00R4h6q4xOjNfPPIT4eL,Ride The Lightning (Deluxe Remaster),Am I Evil? (Rhythm Track Rough Mix),22,1984-07-27,10,0.366,0.925,4,-7.25,0,0.0485,0.00121,0.756,0.0518,0.53,96.902,486099,4
4fHW0L8ZmJYJ15YIlbsPQc,spotify:track:4fHW0L8ZmJYJ15YIlbsPQc,Ride The Lightning (Deluxe Remaster),"Fight Fire With Fire (Live at Kabuki Theatre, San Francisco, CA – March 15th, 1985)",19,1984-07-27,1,0.173,0.985,0,-7.88,1,0.12,0.00491,0.739,0.689,0.243,178.555,224846,4
2IouwpNCHVMZKFeR5y2cNQ,spotify:track:2IouwpNCHVMZKFeR5y2cNQ,Ride The Lightning (Deluxe Remaster),"Ride The Lightning (Live at Kabuki Theatre, San Francisco, CA – March 15th, 1985)",20,1984-07-27,2,0.222,0.948,0,-5.785,1,0.121,0.0253,0.108,0.961,0.358,159.158,408046,4
4CCTD7TmAZuYkDl39uT7MK,spotify:track:4CCTD7TmAZuYkDl39uT7MK,Ride The Lightning (Deluxe Remaster),"Phantom Lord (Live at Kabuki Theatre, San Francisco, CA – March 15th, 1985)",19,1984-07-27,3,0.152,0.976,4,-7.043,1,0.184,0.124,0.654,0.42,0.206,81.35,285403,4
3boapsiwcyA7roj9a8odpg,spotify:track:3boapsiwcyA7roj9a8odpg,Ride The Lightning (Deluxe Remaster),"The Four Horsemen (Live at Kabuki Theatre, San Francisco, CA – March 15th, 1985)",20,1984-07-27,4,0.229,0.926,0,-6.179,1,0.0728,0.0463,0.602,0.751,0.369,122.422,361138,4
3RpwP5iPWYfnAjAAlO34oc,spotify:track:3RpwP5iPWYfnAjAAlO34oc,Ride The Lightning (Deluxe Remaster),"(Anesthesia) – Pulling Teeth (Live at Kabuki Theatre, San Francisco, CA – March 15th, 1985)",20,1984-07-27,5,0.299,0.978,9,-6.852,1,0.208,0.811,0.949,0.367,0.0823,123.831,99977,3
4FP705NQ0th3Bax40w4WSP,spotify:track:4FP705NQ0th3Bax40w4WSP,Ride The Lightning (Deluxe Remaster),"For Whom The Bell Tolls (Live at Kabuki Theatre, San Francisco, CA – March 15th, 1985)",22,1984-07-27,6,0.277,0.91,11,-6.425,1,0.0669,0.402,0.53,0.855,0.365,135.2,255775,4
52n3nUy0iYHYrbXMyquEAU,spotify:track:52n3nUy0iYHYrbXMyquEAU,Ride The Lightning (Deluxe Remaster),"No Remorse (Live at Kabuki Theatre, San Francisco, CA – March 15th, 1985)",19,1984-07-27,7,0.274,0.94,9,-7.379,0,0.139,0.078,0.692,0.734,0.283,118.255,374816,4
2jAx2s2sDOltJ09LMtQHgb,spotify:track:2jAx2s2sDOltJ09LMtQHgb,Ride The Lightning (Deluxe Remaster),"Fade To Black (Live at Kabuki Theatre, San Francisco, CA – March 15th, 1985)",20,1984-07-27,8,0.257,0.836,11,-7.791,0,0.0953,0.0804,0.342,0.838,0.393,125.757,402974,4
3qBQcEGI60pJVMoGEuZdaz,spotify:track:3qBQcEGI60pJVMoGEuZdaz,Ride The Lightning (Deluxe Remaster),"Creeping Death (Live at Kabuki Theatre, San Francisco, CA – March 15th, 1985)",19,1984-07-27,9,0.225,0.938,0,-7.332,1,0.13,0.114,0.708,0.377,0.271,128.11,333054,4
2PEr2YHP8MO6et55iei3jp,spotify:track:2PEr2YHP8MO6et55iei3jp,Ride The Lightning (Deluxe Remaster),"Guitar Solo (Live at Kabuki Theatre, San Francisco, CA – March 15th, 1985)",19,1984-07-27,10,0.216,0.911,4,-10.092,1,0.139,0.562,0.973,0.281,0.106,116.917,167890,4
0QuykGKysfXkvqmbJLNCTm,spotify:track:0QuykGKysfXkvqmbJLNCTm,Ride The Lightning (Deluxe Remaster),"Am I Evil? (Live at Kabuki Theatre, San Francisco, CA – March 15th, 1985)",19,1984-07-27,11,0.269,0.881,11,-7.702,1,0.101,0.18,0.692,0.476,0.277,91.263,214027,4
4kz3PWGVa1F5jz0eMGJdjY,spotify:track:4kz3PWGVa1F5jz0eMGJdjY,Ride The Lightning (Deluxe Remaster),"Motorbreath (Live at Kabuki Theatre, San Francisco, CA – March 15th, 1985)",18,1984-07-27,12,0.235,0.976,6,-7.038,1,0.0986,0.00399,0.563,0.925,0.141,99.865,182511,4
5Oz2uy9PfQpJuoBfhS5d7O,spotify:track:5Oz2uy9PfQpJuoBfhS5d7O,Ride The Lightning (Deluxe Remaster),"Phantom Lord (Live at The Lyceum Theatre, London, UK – December 20th, 1984)",18,1984-07-27,1,0.159,0.964,11,-9.236,0,0.147,3.27e-05,0.0872,0.297,0.262,76.723,252805,4
59QbyIPVXQd8ZGs0DOsQea,spotify:track:59QbyIPVXQd8ZGs0DOsQea,Ride The Lightning (Deluxe Remaster),"The Four Horsemen (Live at The Lyceum Theatre, London, UK – December 20th, 1984)",20,1984-07-27,2,0.275,0.954,9,-8.324,1,0.129,5.11e-05,0.258,0.283,0.377,113.672,388841,4
6npYN2e1NNMcHGeU6xIEsg,spotify:track:6npYN2e1NNMcHGeU6xIEsg,Ride The Lightning (Deluxe Remaster),"(Anesthesia) – Pulling Teeth (Live at The Lyceum Theatre, London, UK – December 20th, 1984)",21,1984-07-27,3,0.273,0.692,2,-11.076,1,0.0784,0.866,0.748,0.205,0.488,114.084,255503,3
5yTXuCLSZQreoXptQIvHHX,spotify:track:5yTXuCLSZQreoXptQIvHHX,Ride The Lightning (Deluxe Remaster),"For Whom The Bell Tolls (Live at The Lyceum Theatre, London, UK – December 20th, 1984)",22,1984-07-27,4,0.408,0.905,9,-8.435,1,0.0589,0.0153,0.399,0.626,0.48,129.501,272031,4
70PSj2QMXBPcZP26puskA2,spotify:track:70PSj2QMXBPcZP26puskA2,Ride The Lightning (Deluxe Remaster),"No Remorse (Live at The Lyceum Theatre, London, UK – December 20th, 1984)",18,1984-07-27,5,0.303,0.974,11,-8.646,0,0.173,0.000574,0.37,0.655,0.119,111.715,367072,4
44mmIswM7JH8EXic5EP9ne,spotify:track:44mmIswM7JH8EXic5EP9ne,Ride The Lightning (Deluxe Remaster),"The Call of Ktulu (Live at The Lyceum Theatre, London, UK – December 20th, 1984)",21,1984-07-27,6,0.24,0.901,9,-9.658,0,0.108,0.0559,0.616,0.83,0.236,154.973,467329,4
2D1oF9Qnu7mOsoZLFxeeBX,spotify:track:2D1oF9Qnu7mOsoZLFxeeBX,Ride The Lightning (Deluxe Remaster),"Seek & Destroy (Live at The Lyceum Theatre, London, UK – December 20th, 1984)",20,1984-07-27,7,0.29,0.89,9,-7.984,1,0.138,0.00803,0.0109,0.703,0.558,152.105,423078,4
5JYGm26OtRLEoPZLTuOf6f,spotify:track:5JYGm26OtRLEoPZLTuOf6f,Ride The Lightning (Deluxe Remaster),"Whiplash (Live at The Lyceum Theatre, London, UK – December 20th, 1984)",19,1984-07-27,8,0.241,0.957,11,-7.921,0,0.114,0.00179,0.00769,0.967,0.395,166.337,275280,4
6gsvR8phQmWxURt785GGWu,spotify:track:6gsvR8phQmWxURt785GGWu,Ride The Lightning (Deluxe Remaster),"Creeping Death (Live at The Lyceum Theatre, London, UK – December 20th, 1984)",19,1984-07-27,9,0.345,0.973,9,-7.575,1,0.134,0.000612,0.00876,0.741,0.318,115.731,314139,4
2qWuFGSrTJ9TQjHJlTYHAQ,spotify:track:2qWuFGSrTJ9TQjHJlTYHAQ,Ride The Lightning (Deluxe Remaster),"Guitar Solo (Live at The Lyceum Theatre, London, UK – December 20th, 1984)",18,1984-07-27,10,0.316,0.732,9,-11.425,1,0.121,0.77,0.83,0.207,0.315,78.068,82546,4
2Uk4k6H5aN1IMDu1aTi5Bx,spotify:track:2Uk4k6H5aN1IMDu1aTi5Bx,Ride The Lightning (Deluxe Remaster),"Metal Militia (Live at The Lyceum Theatre, London, UK – December 20th, 1984)",19,1984-07-27,11,0.36,0.904,2,-9.349,1,0.0952,0.00649,0.00129,0.951,0.466,110.101,541188,4
6wtYMOpNjxJiVPkTui8HPn,spotify:track:6wtYMOpNjxJiVPkTui8HPn,Ride The Lightning (Deluxe Remaster),"Creeping Death (Live at Castle Donington, UK – August 17th, 1985)",18,1984-07-27,1,0.245,0.986,4,-6.891,1,0.207,0.0878,0.543,0.687,0.0976,116.931,352365,4
08SF6p2TR1pPWMHOOBdPH7,spotify:track:08SF6p2TR1pPWMHOOBdPH7,Ride The Lightning (Deluxe Remaster),"Ride The Lightning (Live at Castle Donington, UK – August 17th, 1985)",19,1984-07-27,2,0.281,0.941,11,-7.418,1,0.186,0.00871,0.228,0.655,0.298,77.438,427458,4
4Jau0th2IGo8nxjhQAXzJ6,spotify:track:4Jau0th2IGo8nxjhQAXzJ6,Ride The Lightning (Deluxe Remaster),"For Whom The Bell Tolls (Live at Castle Donington, UK – August 17th, 1985)",22,1984-07-27,3,0.25,0.971,9,-6.789,1,0.139,0.0409,0.729,0.502,0.152,135.508,282870,4
0EeUOx00ryo7gSrGY8jRxb,spotify:track:0EeUOx00ryo7gSrGY8jRxb,Ride The Lightning (Deluxe Remaster),"The Four Horsemen (Live at Castle Donington, UK – August 17th, 1985)",18,1984-07-27,4,0.243,0.935,4,-7.562,1,0.128,0.00437,0.717,0.149,0.249,114.158,357231,4
2yBwowMVZTDQ4NoCqLufto,spotify:track:2yBwowMVZTDQ4NoCqLufto,Ride The Lightning (Deluxe Remaster),"Fade To Black (Live at Castle Donington, UK – August 17th, 1985)",19,1984-07-27,5,0.202,0.865,2,-7.149,1,0.0755,0.00183,0.218,0.911,0.387,149.051,428220,4
55dYy3gPvQSibfU7PcNbqg,spotify:track:55dYy3gPvQSibfU7PcNbqg,Ride The Lightning (Deluxe Remaster),"Seek & Destroy (Live at Castle Donington, UK – August 17th, 1985)",19,1984-07-27,6,0.297,0.926,9,-7.452,1,0.0735,0.00442,0.154,0.728,0.495,147.338,419270,4
2yoC7WLVLfybaZOEePkinB,spotify:track:2yoC7WLVLfybaZOEePkinB,Ride The Lightning (Deluxe Remaster),"Whiplash (Live at Castle Donington, UK – August 17th, 1985)",18,1984-07-27,7,0.168,0.896,1,-8.21,0,0.0874,9.01e-05,0.706,0.378,0.413,166.687,270285,4
0uOibcPCjDsASore1CZFTB,spotify:track:0uOibcPCjDsASore1CZFTB,Ride The Lightning (Deluxe Remaster),"Motorbreath (Live at Castle Donington, UK – August 17th, 1985)",18,1984-07-27,8,0.214,0.946,1,-8.121,0,0.0988,0.00205,0.613,0.887,0.276,97.695,243610,4
4OH1lqC4mx1ja8RkXMOmRp,spotify:track:4OH1lqC4mx1ja8RkXMOmRp,Kill 'Em All (Remastered),Hit The Lights (Remastered),53,1983-07-25,1,0.249,0.97,4,-5.535,0,0.21,4.3e-05,0.224,0.138,0.287,160.687,255867,4
4YPgTCGJWAlHQ5g6eWoM8r,spotify:track:4YPgTCGJWAlHQ5g6eWoM8r,Kill 'Em All (Remastered),The Four Horsemen (Remastered),60,1983-07-25,2,0.222,0.938,0,-6.91,1,0.375,0.00171,0.0845,0.108,0.329,203.098,432547,4
1QQgmN383kUqjioRoTSfF3,spotify:track:1QQgmN383kUqjioRoTSfF3,Kill 'Em All (Remastered),Motorbreath (Remastered),55,1983-07-25,3,0.289,0.938,1,-6.083,1,0.163,0.000116,0.0615,0.106,0.349,173.882,187840,4
1gXXgZzrqexEhWa5Fg7VoA,spotify:track:1gXXgZzrqexEhWa5Fg7VoA,Kill 'Em All (Remastered),Jump In The Fire (Remastered),52,1983-07-25,4,0.29,0.911,5,-5.667,0,0.0975,0.00617,0.0108,0.331,0.658,178.636,281293,4
543qcqtmy9eCke65RWRVaQ,spotify:track:543qcqtmy9eCke65RWRVaQ,Kill 'Em All (Remastered),(Anesthesia)--Pulling Teeth (Remastered),49,1983-07-25,5,0.224,0.886,7,-7.619,1,0.0772,0.000626,0.834,0.63,0.132,99.286,254560,4
4k1IS2uF2dGcU3GzOOZqqb,spotify:track:4k1IS2uF2dGcU3GzOOZqqb,Kill 'Em All (Remastered),Whiplash (Remastered),58,1983-07-25,6,0.386,0.911,4,-6.474,0,0.0956,0.000608,0.443,0.135,0.188,158.045,248547,4
5piPHieFIgwZjWGwLtIax0,spotify:track:5piPHieFIgwZjWGwLtIax0,Kill 'Em All (Remastered),Phantom Lord (Remastered),48,1983-07-25,7,0.212,0.973,2,-5.307,1,0.322,0.000842,0.0213,0.0921,0.112,159.381,301293,4
7klyZXrpJD8GqVE9QYYy4A,spotify:track:7klyZXrpJD8GqVE9QYYy4A,Kill 'Em All (Remastered),No Remorse (Remastered),49,1983-07-25,8,0.296,0.915,9,-5.979,1,0.163,0.000297,0.346,0.362,0.245,96.715,386560,4
5DrNFzZZZVfXaEZCaceKnp,spotify:track:5DrNFzZZZVfXaEZCaceKnp,Kill 'Em All (Remastered),Seek & Destroy (Remastered),65,1983-07-25,9,0.439,0.963,9,-5.508,1,0.277,0.0364,0.00896,0.0784,0.435,140.805,414720,4
5gQ0LTbcX7gpQDg39gNLH8,spotify:track:5gQ0LTbcX7gpQDg39gNLH8,Kill 'Em All (Remastered),Metal Militia (Remastered),48,1983-07-25,10,0.166,0.956,9,-5.307,1,0.145,8.08e-05,0.00515,0.118,0.238,176.217,311467,4
52m8IrzripYje6bVxUILQU,spotify:track:52m8IrzripYje6bVxUILQU,Kill 'Em All (Deluxe Remaster),Hit The Lights (Remastered),40,1983-07-25,1,0.249,0.97,4,-5.535,0,0.21,4.3e-05,0.224,0.138,0.287,160.687,255867,4
0adbIekxPM5cWQ1cwLwAEF,spotify:track:0adbIekxPM5cWQ1cwLwAEF,Kill 'Em All (Deluxe Remaster),The Four Horsemen (Remastered),45,1983-07-25,2,0.222,0.938,0,-6.91,1,0.375,0.00171,0.0845,0.108,0.329,203.098,432547,4
5iLhIpIgGZxI7kjgj9807I,spotify:track:5iLhIpIgGZxI7kjgj9807I,Kill 'Em All (Deluxe Remaster),Motorbreath (Remastered),39,1983-07-25,3,0.289,0.938,1,-6.083,1,0.163,0.000116,0.0615,0.106,0.349,173.882,187840,4
5Kb48LGt4hW7bbpRWmYmUI,spotify:track:5Kb48LGt4hW7bbpRWmYmUI,Kill 'Em All (Deluxe Remaster),Jump In The Fire (Remastered),39,1983-07-25,4,0.29,0.911,5,-5.667,0,0.0975,0.00617,0.0108,0.331,0.658,178.636,281293,4
1kjegEojOb6ciCGuj0tcLW,spotify:track:1kjegEojOb6ciCGuj0tcLW,Kill 'Em All (Deluxe Remaster),(Anesthesia)--Pulling Teeth (Remastered),35,1983-07-25,5,0.224,0.886,7,-7.619,1,0.0772,0.000626,0.834,0.63,0.132,99.286,254560,4
0c7TUi67lKsso6WAKpOVzu,spotify:track:0c7TUi67lKsso6WAKpOVzu,Kill 'Em All (Deluxe Remaster),Whiplash (Remastered),42,1983-07-25,6,0.386,0.911,4,-6.474,0,0.0956,0.000608,0.443,0.135,0.188,158.045,248547,4
4VQudlmWuKvvo1vj2vDUHW,spotify:track:4VQudlmWuKvvo1vj2vDUHW,Kill 'Em All (Deluxe Remaster),Phantom Lord (Remastered),35,1983-07-25,7,0.212,0.973,2,-5.307,1,0.322,0.000842,0.0213,0.0921,0.112,159.381,301293,4
1j90Mz6iIuuK4uiqXYVcQf,spotify:track:1j90Mz6iIuuK4uiqXYVcQf,Kill 'Em All (Deluxe Remaster),No Remorse (Remastered),37,1983-07-25,8,0.296,0.915,9,-5.979,1,0.163,0.000297,0.346,0.362,0.245,96.715,386560,4
6vVRtEW5T51Zd8qnyrshR1,spotify:track:6vVRtEW5T51Zd8qnyrshR1,Kill 'Em All (Deluxe Remaster),Seek & Destroy (Remastered),50,1983-07-25,9,0.439,0.963,9,-5.508,1,0.277,0.0364,0.00896,0.0784,0.435,140.805,414720,4
6yPJaDkXDkFU9YSzWl8wuD,spotify:track:6yPJaDkXDkFU9YSzWl8wuD,Kill 'Em All (Deluxe Remaster),Metal Militia (Remastered),36,1983-07-25,10,0.166,0.956,9,-5.307,1,0.145,8.08e-05,0.00515,0.118,0.238,176.217,311467,4
4LILojAFogT8rcg8cTeaT2,spotify:track:4LILojAFogT8rcg8cTeaT2,Kill 'Em All (Deluxe Remaster),The Ecstacy of Gold,0,1983-07-25,1,0.265,0.75,3,-8.371,0,0.124,0.688,0.019,0.605,0.146,116.48,226281,3
77aAF7Pafxq6T5Fa7JBbzf,spotify:track:77aAF7Pafxq6T5Fa7JBbzf,Kill 'Em All (Deluxe Remaster),"Hit The Lights (Live at Espace Balard, Paris, France – February 9th, 1984)",24,1983-07-25,2,0.196,0.998,4,-3.41,1,0.257,0.00248,0.243,0.306,0.0375,167.117,257211,4
0bNvmodQAYaqkfnz0LEert,spotify:track:0bNvmodQAYaqkfnz0LEert,Kill 'Em All (Deluxe Remaster),"The Four Horsemen (Live at Espace Balard, Paris, France – February 9th, 1984)",22,1983-07-25,3,0.247,0.995,9,-4.519,1,0.277,0.0187,0.033,0.89,0.0616,109.806,446616,4
0NkcOKOzPa50IBMNTEKFXO,spotify:track:0NkcOKOzPa50IBMNTEKFXO,Kill 'Em All (Deluxe Remaster),"Jump In The Fire (Live at Espace Balard, Paris, France – February 9th, 1984)",19,1983-07-25,4,0.182,0.987,1,-5.342,1,0.474,0.00482,0.027,0.892,0.152,193.111,282499,4
44mQi9gPlVxWiKNYs7QFFT,spotify:track:44mQi9gPlVxWiKNYs7QFFT,Kill 'Em All (Deluxe Remaster),"Phantom Lord (Live at Espace Balard, Paris, France – February 9th, 1984)",18,1983-07-25,5,0.192,0.993,4,-5.69,1,0.238,0.0023,0.0645,0.877,0.125,168.329,288331,4
1smiGnyh4UQf085aySj6KX,spotify:track:1smiGnyh4UQf085aySj6KX,Kill 'Em All (Deluxe Remaster),"No Remorse (Live at Espace Balard, Paris, France – February 9th, 1984)",18,1983-07-25,6,0.261,0.996,2,-5.031,1,0.294,0.00899,0.467,0.729,0.0406,107.79,384617,4
5MJiW2hgxnPYq75vDOhtH3,spotify:track:5MJiW2hgxnPYq75vDOhtH3,Kill 'Em All (Deluxe Remaster),"Ride The Lightning (Live at Espace Balard, Paris, France – February 9th, 1984)",19,1983-07-25,7,0.198,0.993,4,-5.348,1,0.245,0.0125,0.178,0.582,0.101,153.698,386243,4
5dhHlOADIEWAhzo6q7nN4I,spotify:track:5dhHlOADIEWAhzo6q7nN4I,Kill 'Em All (Deluxe Remaster),"Motorbreath (Live at Espace Balard, Paris, France – February 9th, 1984)",17,1983-07-25,8,0.159,0.994,2,-4.952,1,0.138,0.00184,0.44,0.892,0.0995,181.98,185842,4
5YZ0h4r9exKw50v6rzVwvZ,spotify:track:5YZ0h4r9exKw50v6rzVwvZ,Kill 'Em All (Deluxe Remaster),"(Anesthesia) – Pulling Teeth (Live at Espace Balard, Paris, France – February 9th, 1984)",17,1983-07-25,9,0.3,0.735,2,-8.133,1,0.0635,0.951,0.95,0.209,0.588,105.462,192014,4
5A5b8yWpeR9W89d9eGLLek,spotify:track:5A5b8yWpeR9W89d9eGLLek,Kill 'Em All (Deluxe Remaster),"Whiplash (Live at Espace Balard, Paris, France – February 9th, 1984)",16,1983-07-25,10,0.157,0.994,9,-5.818,1,0.206,0.00247,0.605,0.946,0.0676,171.468,248709,4
2TBi9kCzlIQNEsed36GipV,spotify:track:2TBi9kCzlIQNEsed36GipV,Kill 'Em All (Deluxe Remaster),"Seek & Destroy (Live at Espace Balard, Paris, France – February 9th, 1984)",18,1983-07-25,11,0.338,0.978,9,-6.096,1,0.288,0.111,0.307,0.8,0.271,149.509,441867,4
696lugNddHzXUBAZct4Sll,spotify:track:696lugNddHzXUBAZct4Sll,Kill 'Em All (Deluxe Remaster),"Metal Militia (Live at Espace Balard, Paris, France – February 9th, 1984)",15,1983-07-25,12,0.179,0.994,9,-5.723,1,0.345,0.0104,0.232,0.684,0.0779,186.609,469168,4
52ImeVS5kQGfzHfGvCvKdp,spotify:track:52ImeVS5kQGfzHfGvCvKdp,Kill 'Em All (Deluxe Remaster),Motorbreath (Rough Mix),18,1983-07-25,1,0.275,0.931,11,-6.349,0,0.167,0.000306,0.0309,0.0706,0.424,171.751,193521,4
306JKtpqBusaSZv9RgKcaT,spotify:track:306JKtpqBusaSZv9RgKcaT,Kill 'Em All (Deluxe Remaster),Hit The Lights (Rough Mix),17,1983-07-25,2,0.278,0.959,11,-6.354,0,0.189,3.77e-05,0.207,0.254,0.23,160.299,261546,4
